393	3879	27
223	4448	17
14	4004	6
441	5759	12
198	1541	13
12	5098	25
5348	3171	36
12	3721	22
14	7434	18
352	7057	0
105	8102	7
423	5751	36
884	419	43
2479	310	3
1029	541	9
14	3135	33
186	5623	9
7828	9119	14
390	10403	38
266	3626	5
162	2374	40
114	5685	33
1064	8315	5
1621	3112	25
971	6207	12
143	10235	9
227	1821	1
104	7542	16
15232	5668	21
102	3829	20
111	10592	12
1674	3991	27
138	1954	2
103	8625	12
454	1207	15
161	7366	8
1613	1090	4
27151	1089	11
1597	7203	14
758	6168	12
10622	1756	19
6006	2279	22
1809	10702	17
4517	8858	11
361	1360	0
12	8540	15
5926	4318	6
241	1259	1
2	2649	8
115	542	7
22806	1416	32
345	5335	15
106	1515	11
4356	942	14
26609	8714	13
1418	7066	1
124	2923	18
14075	5515	0
118	6386	3
102	10291	15
8	1002	9
383	9464	24
3395	152	2
115	8947	2
14	8752	9
179	9383	4
2685	6554	6
134	1081	18
175	97	0
2120	10123	15
883	8396	6
286	5410	11
241	10147	26
300	7872	5
14349	4705	13
652	2410	36
115	4436	27
1157	2945	6
209	6745	5
101	4541	12
397	3952	17
170	1197	38
17028	4244	7
289	3421	0
14	959	18
1139	9068	2
2398	5665	39
14	3765	9
163	9929	14
173	3941	3
159	4074	1
246	811	4
127	2276	16
102	6326	10
107	10018	10
1027	10051	7
336	9500	14
108	6165	36
28221	1992	10
123	1647	14
18060	237	14
1031	4895	21
9	3495	28
106	2435	14
106	674	11
221	8542	9
8	201	1
109	2372	17
172	3516	2
112	565	15
125	2952	22
1463	2118	18
107	10345	7
142	8932	8
2703	4890	22
12	6004	2
194	6738	2
122	2030	20
236	6138	1
287	4836	21
253	1717	1
190	8482	0
134	4630	22
142	8718	4
384	2178	18
1495	3152	19
14	1053	10
152	5191	15
1865	3554	6
984	9759	20
116	10136	29
662	8453	22
14	3224	5
12	1462	12
647	3319	14
5722	184	23
163	3433	20
12	8404	29
12	6674	3
152	10284	25
1326	8186	7
138	5068	16
273	3943	25
9820	7864	2
101	8980	17
188	8165	3
109	2344	11
262	2825	5
108	10434	2
12	6582	9
151	10228	4
104	3442	10
14	4548	39
128	2256	14
182	1887	27
12	4311	14
16764	7530	16
7169	5553	0
355	1509	4
101	4887	2
107	2442	6
8	5862	5
179	425	15
126	8900	4
14	4476	8
252	1622	5
115	9843	6
14	4249	20
195	9910	10
211	3654	32
101	2590	5
3709	7155	24
118	2161	27
893	6941	17
11129	7073	20
1166	9643	8
1041	6273	7
127	1411	5
778	10133	2
2637	2769	46
116	5183	4
12981	3736	0
942	9768	51
14	6298	13
14	2326	5
1845	6553	17
12	1555	18
4671	2891	4
243	5735	21
633	4887	8
8	2215	22
190	9388	0
111	4042	13
159	7044	19
1442	9210	5
174	3948	11
27535	6058	1
106	3907	8
293	7774	9
15435	8585	0
2445	7769	25
17727	9837	5
114	2059	34
585	5026	18
324	5664	37
252	3314	7
22741	5931	9
245	5740	27
411	7242	12
163	3756	17
789	9447	12
1352	2216	2
9303	3207	9
121	582	9
2209	2184	30
235	6608	0
162	4111	18
434	3729	12
101	7805	2
287	911	4
3349	7136	39
101	2111	8
118	7132	30
272	6788	16
9485	10078	5
28125	3932	2
212	9875	12
102	10303	14
618	9939	4
21933	4857	30
378	5169	1
13330	2186	20
656	5601	21
110	10016	12
269	3521	33
409	1419	7
21	7388	32
143	1303	39
379	435	7
243	516	18
161	7593	3
105	10261	18
102	7255	1
8	7364	17
148	4945	14
101	9203	8
104	8885	13
14	599	27
242	1303	45
236	6001	2
161	2127	3
608	7821	18
147	596	3
1369	2206	13
4947	6085	30
127	3431	5
1078	1031	2
9186	6434	28
2507	9876	9
14842	6158	35
121	5251	1
6321	5210	6
12	2361	16
14	7540	22
6434	2187	8
133	4125	7
163	5475	2
8756	7894	17
279	899	16
115	4285	6
8310	7680	2
2265	3688	1
101	5182	25
12	3254	4
113	1876	10
7457	8834	0
402	9536	10
8	9914	32
5129	4548	22
6531	1469	15
2366	4640	25
113	6384	5
624	2336	23
12	891	31
103	7034	7
6639	9635	2
1404	7673	23
1478	3372	16
14	7191	28
2892	3042	0
118	9050	2
13958	5518	0
1512	7094	5
104	7547	5
14	5266	19
103	5119	8
103	7952	15
103	1469	2
674	8657	1
598	7796	23
154	7567	11
332	7470	11
860	1886	24
2017	6311	2
111	6081	15
148	9242	9
1539	5730	12
356	5227	10
2899	3628	0
383	6545	11
17	8782	12
120	8866	4
503	1712	0
448	9430	6
2499	1540	4
151	6610	5
413	6759	9
19651	8337	9
201	6717	10
127	10506	4
10525	1376	32
8125	1561	8
524	8543	31
150	6674	9
14126	2695	7
7294	6304	0
128	4435	30
237	1360	8
373	9573	6
183	1521	8
124	7011	9
347	4471	14
151	4439	10
528	6276	7
138	10030	8
8009	6928	7
215	9629	23
106	580	6
143	5546	6
1004	9625	23
359	2694	19
1977	4953	32
11971	2785	1
8	1895	24
150	8274	1
111	3328	24
146	7673	4
27503	5152	33
165	10633	13
165	4943	19
205	4391	1
139	1027	1
201	6431	22
101	7249	26
4945	2670	0
678	9190	47
179	1642	24
298	1986	12
1278	5539	28
14	8342	6
254	1457	0
144	5427	5
1311	9277	7
14	516	44
1332	3287	15
309	2075	5
129	1459	6
14	7739	4
1325	5189	7
163	4578	18
125	3686	13
3157	3361	26
148	6875	17
304	1075	29
11541	5426	22
12	4991	5
138	2760	2
14	3091	6
242	3229	50
248	1820	1
120	3296	4
18731	2822	4
163	5802	6
14303	7508	5
161	10312	10
111	2800	35
166	6915	4
4037	5303	24
5231	63	21
138	1248	5
167	9880	8
14286	4059	10
25492	4960	0
5739	4438	11
246	2446	18
1257	346	9
12106	735	4
19768	33	2
19431	2580	16
130	3482	3
1168	5833	8
123	2663	16
212	346	7
1715	9752	23
112	7189	19
101	8670	4
124	7301	25
318	3810	0
2338	781	5
14	4154	5
4542	4745	21
5819	6954	23
109	7074	12
116	6078	9
545	3034	20
3242	5350	20
17084	7094	14
147	9119	16
131	7259	11
131	3543	3
5756	10362	7
140	2927	13
198	7188	26
124	1129	2
103	2165	7
124	4651	8
101	9336	22
22626	368	5
15075	4227	4
141	4610	12
101	282	7
294	3931	12
143	6158	25
137	5709	11
102	9181	1
14036	3350	16
134	2648	8
137	6983	16
159	2731	10
189	10636	15
3712	1494	5
204	1569	0
521	3672	0
6384	5136	28
8	9921	5
358	7033	34
355	9294	12
256	5346	12
105	2038	6
1662	8067	15
6205	3073	5
12	10046	12
13854	7499	7
2905	8527	25
293	5752	23
14	2485	20
779	7728	1
174	3179	16
14	881	13
374	6377	2
149	6806	17
1397	6628	6
102	6426	11
118	7703	2
112	8627	11
114	3805	15
101	254	15
4277	6108	12
133	9975	20
1312	475	14
1602	7259	14
3052	6519	15
14	4285	7
690	6714	14
101	4021	2
9	3862	44
178	489	26
101	6162	20
9	677	12
1060	1267	13
12	154	9
14	6621	20
1228	8034	18
7	6658	12
11826	8075	13
729	8542	8
117	5041	19
14	4574	13
106	3714	7
12	5151	3
2221	3034	23
113	9438	15
14	10062	47
297	7183	17
490	4284	18
9451	2010	24
101	4113	13
440	5798	4
128	10264	12
127	2825	7
102	8119	3
105	7644	9
103	3679	13
1719	7170	21
221	7896	8
1248	8782	0
12	6833	18
9237	5456	18
120	4745	5
351	6301	2
155	8041	17
101	3891	20
150	4378	10
134	602	5
144	8785	4
101	7871	28
1046	232	5
102	5938	12
160	5800	8
4040	2938	12
112	9567	21
109	2443	26
26847	10037	14
103	7900	21
103	9172	9
685	6017	5
1664	5824	8
112	4800	39
4049	1344	2
26672	3953	7
24848	10021	34
2372	7858	32
368	3627	5
14	3506	18
431	5420	5
1272	7275	39
177	3841	13
423	3566	33
223	6578	28
1209	1613	1
9840	4547	13
1449	229	2
3343	6014	10
27394	3811	14
114	5950	4
396	6109	11
110	777	5
9685	7044	9
179	1256	4
242	4192	4
23395	1649	5
1013	10211	14
1822	4852	9
118	1104	3
122	4040	10
12	5526	5
12	2293	10
12	6521	2
199	731	3
127	516	26
21679	6960	14
278	6279	21
102	6741	25
276	7331	7
111	301	1
791	6024	4
9972	8559	6
108	9890	12
142	5514	8
180	9183	17
1711	6675	18
139	1316	3
101	4220	3
591	3486	8
465	3221	5
184	1368	3
12	6520	22
124	4102	4
9570	9639	8
12	9150	8
126	3946	7
961	5821	12
119	95	25
172	9545	32
1966	5265	12
13210	3963	4
206	9931	10
110	2223	2
12	9911	10
512	2375	0
103	7901	1
797	4716	5
583	7887	21
14	9078	4
117	8444	6
14	6229	6
6116	4577	0
12	6746	10
101	10648	1
121	46	25
159	2182	6
101	8889	4
101	7764	4
732	6737	13
137	5216	7
14	3507	6
8905	2152	3
3626	8041	21
122	2404	22
14	8402	14
3634	1591	5
128	7898	13
101	147	1
239	1081	16
102	3893	15
22253	5283	22
111	1060	3
20631	4135	8
173	8676	9
155	7360	14
102	1303	27
101	9781	1
1767	4057	10
141	4522	7
104	6001	3
4144	9798	0
101	8699	3
209	8510	15
26224	416	6
189	937	18
106	901	9
1130	7774	5
2611	8486	21
108	2530	9
1206	1664	4
106	1454	23
111	6661	11
3684	9667	15
130	6233	4
12	2015	8
169	5461	24
158	5926	20
624	3907	0
6406	1520	7
103	3440	4
25084	6126	23
138	2797	5
1237	5589	13
155	8210	35
365	476	13
520	5430	12
2803	9141	4
101	7285	9
125	10243	7
283	9857	7
912	1543	3
10590	9331	25
19824	7879	10
106	7201	6
103	3889	18
388	5612	0
11595	4152	4
653	9755	3
12	10034	13
166	7278	23
178	6054	5
405	9479	16
121	5644	8
139	6917	11
121	2927	7
693	6933	24
181	5840	9
1985	9941	24
244	6830	7
1939	2824	3
21	5578	3
14	8002	36
185	5079	12
1735	6702	13
1677	3612	19
133	7229	11
7894	4817	22
486	6279	23
2	9604	37
723	3908	36
101	5808	4
9676	4547	26
1062	239	3
157	2380	15
150	5073	11
758	2676	6
14	2141	29
135	6744	15
115	2427	10
15636	826	30
126	1800	17
107	643	17
104	5020	9
14	5511	41
1679	6476	19
205	1252	6
104	3062	4
175	1103	0
24254	1734	8
871	2938	0
101	1631	6
218	661	5
286	9344	12
121	2320	40
119	4183	2
14	4562	12
117	5235	16
1208	832	30
7942	2835	5
26170	9914	23
286	3631	6
21	9551	6
23180	9291	4
303	3207	7
396	4502	14
3276	6511	19
3124	5042	23
8	10	11
256	974	25
1599	2993	16
2305	7707	11
123	9032	3
1101	4616	1
14	1076	12
105	9971	10
14	2267	11
124	9153	6
12	6071	8
226	1792	4
284	875	7
122	2599	5
656	426	0
1634	9288	4
10880	10070	8
102	4122	3
542	7049	19
13915	5487	0
119	5335	6
647	4851	1
1183	3572	25
12	7292	1
241	3591	10
225	7459	3
192	2789	6
137	8197	29
4645	6398	16
9534	3502	16
169	6928	17
12	6166	9
19475	8924	15
9	1711	31
108	7854	7
158	5031	4
205	6902	34
601	3538	0
120	7361	25
12	7455	11
264	6716	0
208	1002	20
103	1275	15
126	7338	12
101	3923	15
101	5630	2
101	1138	10
821	4145	20
13	9603	29
521	7136	34
270	1970	12
103	6716	10
139	5074	39
12	3895	9
6123	4862	0
183	7110	43
122	1253	14
12	1046	12
125	1132	11
9449	3732	10
101	6837	15
5617	4593	6
294	8149	1
887	571	11
896	523	2
110	9540	29
268	5745	10
185	7097	27
133	2261	15
4683	5122	9
3800	843	7
102	273	9
256	9160	4
123	4903	10
102	10065	4
197	10206	6
101	2425	5
192	3592	12
116	8787	1
24825	5182	21
165	425	14
9	3337	24
136	8871	15
14	470	22
243	2304	16
189	1367	45
123	3552	15
9284	4466	17
214	10512	5
19608	10444	7
805	9117	10
14	6405	32
25978	418	8
149	4146	19
103	3768	20
133	9431	13
1106	9503	21
142	679	9
103	5616	5
117	382	8
22083	2552	27
24125	6861	2
101	9951	13
16669	3328	3
391	7471	9
109	8295	3
408	1805	6
207	6209	1
103	2008	7
151	6066	11
257	1386	25
1714	9458	12
108	3875	27
12	7740	3
103	3818	24
2113	5575	20
9464	291	13
2215	4399	12
114	421	1
21134	925	43
1267	304	24
262	4530	12
175	377	0
3549	9327	22
230	3999	6
9296	3193	7
3550	1740	22
117	5322	4
145	3588	3
145	9550	21
10002	5999	21
110	2736	25
14	2595	9
337	10051	0
1476	7340	0
6645	9257	12
104	10187	4
510	7753	13
13	2678	13
17254	3444	12
134	7946	9
101	9290	1
210	7074	1
101	3813	11
130	815	3
3444	3991	1
2548	3486	4
356	5524	19
2760	549	7
120	10649	4
1099	436	7
14	10383	26
1067	5843	2
2658	5894	11
9888	5601	9
14	97	6
14	4589	14
120	6719	9
3844	1015	16
14	7426	9
6968	5156	6
6266	5749	9
24687	2199	11
103	3528	4
14	6953	23
101	2255	1
128	7591	8
3818	1353	6
1585	7630	20
111	4379	12
12	7501	7
12	2016	10
2717	1183	5
4573	6532	19
105	5839	27
263	3699	17
345	9995	28
110	5397	2
14	10382	14
140	1971	9
114	3217	35
298	9360	18
331	5112	2
26890	4854	9
22829	8209	2
102	4751	15
150	4969	11
155	8210	12
101	9738	3
144	5643	28
583	9768	41
2546	2383	12
6315	195	18
9514	9594	13
244	7876	32
158	5309	28
5408	4860	9
2148	545	6
180	2124	8
126	3095	2
12	8486	17
5706	5594	3
105	7309	20
2512	3230	17
2818	7402	8
114	4557	1
12	8074	7
14	4458	12
149	9159	6
6499	2850	16
472	5408	10
126	1170	13
135	650	2
984	9870	18
8	4762	9
12539	2719	0
1803	8042	0
150	2215	12
19367	2499	36
146	886	39
126	3929	4
676	6786	7
158	6206	1
422	7754	3
1164	6115	7
105	2148	4
211	3587	19
7913	2807	22
14	8295	27
591	6666	29
116	6891	11
606	9539	3
16	9568	1
101	6017	2
116	7360	21
171	6319	2
252	4940	13
2669	6757	10
14437	7661	8
287	2519	14
130	4814	5
14	2517	32
579	7105	9
1359	7175	4
4634	7888	22
868	23	8
265	6880	6
137	6135	14
932	9292	4
14	3292	34
102	4709	3
785	2266	4
313	6384	0
195	5751	40
120	6961	13
14	5832	20
15833	842	5
149	3887	8
12	9504	3
462	7835	2
419	6176	20
137	9297	3
121	29	26
160	8281	10
1928	3078	9
141	8921	4
2419	10564	4
133	2441	7
1349	5788	34
7658	6064	3
1446	3667	24
14	6246	5
264	6788	0
2106	891	0
102	6304	14
23847	10474	6
1367	9865	6
15413	7122	16
142	6773	4
1413	8916	11
12	8943	21
126	2549	24
12	5318	12
130	3882	8
10504	10270	6
22648	8640	34
320	546	10
1276	9504	18
131	6824	14
323	10562	0
252	930	27
9932	5939	12
379	3685	13
108	7477	15
101	1138	37
6221	6353	5
493	10403	28
27488	7795	47
307	9347	15
124	7486	8
12	10568	6
287	7216	26
533	726	16
102	878	9
118	10471	20
1607	7275	33
255	4291	15
518	3217	22
161	4892	3
135	2817	9
103	2091	10
468	4355	2
24705	4498	4
14	2413	15
101	9667	7
1039	9752	1
21	1170	17
101	4623	2
102	4259	23
199	780	8
5647	6753	8
698	3347	0
101	9509	10
128	8641	11
8	7159	15
172	3119	1
141	6270	21
14	1153	25
105	483	14
14	8996	8
3971	2675	0
115	617	12
20339	10006	25
13	2682	12
231	9494	17
205	344	17
501	4761	26
5237	9712	0
133	6693	22
1021	3690	23
12	4968	21
14	10371	27
2292	1699	13
208	10522	7
836	459	1
137	1245	9
103	5521	37
183	9321	3
2771	5383	34
932	3141	1
398	5788	46
9	6138	24
3082	10220	4
204	1689	0
223	9121	12
3308	10696	18
106	7985	13
631	5481	29
156	8563	0
458	7326	20
565	2158	0
435	9538	0
155	8698	5
112	4333	4
831	9539	31
14	5514	19
690	2383	16
2273	9382	20
1759	631	22
12	6799	4
5505	3658	7
101	9634	8
128	5770	12
260	9012	4
3248	2226	6
250	9155	18
122	4857	9
14	1607	13
167	10693	1
228	6687	6
721	239	16
103	6754	7
120	6706	28
382	8137	3
183	1602	18
2757	1313	15
102	783	6
2152	9439	1
7015	4101	0
271	7809	0
101	3694	8
1729	1026	1
9725	5760	14
222	3116	12
1666	3958	0
185	5738	15
152	9533	19
5254	9717	0
12	9985	14
4100	8764	3
250	6695	16
175	3647	24
109	3417	18
113	10377	8
493	4065	20
103	1634	2
14	2606	28
129	3269	17
19106	4551	10
3753	10626	3
106	6264	13
353	8958	6
757	9554	17
20700	7651	3
14	10012	35
24142	3724	9
638	3872	27
104	7658	3
556	9081	17
146	2274	24
5734	4593	31
859	4611	2
1178	6714	4
108	8951	6
226	9361	16
126	3925	5
3902	7132	2
4219	9831	3
155	6389	31
123	5338	11
102	3112	17
127	1525	26
165	9136	8
18582	4447	20
110	6271	2
4107	3682	18
12	4546	27
101	4795	44
194	8684	7
104	9684	48
12	8640	28
2784	1419	11
994	1494	6
202	3769	13
9147	6770	23
1281	6209	42
14	4362	23
106	1399	24
129	5636	6
325	744	0
16990	2924	1
949	2093	6
213	7440	34
549	7662	9
104	490	6
197	1345	22
137	6932	8
1358	10596	6
7926	2886	15
179	1461	24
4712	10546	5
599	7148	7
503	1960	0
254	1646	0
101	5450	3
986	6923	22
215	2533	11
124	215	16
3104	7063	8
238	8583	7
1226	2264	6
101	9812	33
932	6165	42
14	3469	16
4185	7668	6
127	1750	18
4090	7204	5
272	922	7
130	1955	6
102	5005	10
790	1853	22
16294	9977	0
145	5997	31
14	3625	26
5594	6753	2
25085	9349	48
8131	7639	22
310	8796	34
1435	9566	21
186	7095	14
104	8740	11
458	854	1
107	8127	7
128	8847	13
102	6607	5
1036	8165	4
246	3194	12
2683	5042	24
2604	10202	3
104	5935	14
101	4519	9
1373	8076	6
5214	10662	8
14	5699	23
120	7098	14
11671	9196	1
159	6231	18
104	10342	4
192	8894	15
9753	4351	3
199	9536	4
102	3113	5
118	5	9
12	7468	8
120	1405	11
169	2152	26
131	9935	25
9	6456	19
14	3914	16
1577	7360	47
3099	6640	11
107	7925	11
14848	30	6
740	8220	0
731	3405	1
120	4886	7
146	4711	7
292	9955	10
6732	6180	4
181	6287	5
3109	2030	16
156	8403	0
678	9633	4
5906	8262	8
12	261	11
211	8577	8
3098	5721	22
156	8724	0
135	10022	12
21879	4908	12
105	5633	4
2663	5107	19
141	5425	18
104	10540	8
480	5939	0
173	3637	10
216	876	18
123	6526	20
8624	9344	21
535	1501	22
130	280	37
105	999	4
145	839	5
1180	6299	12
142	3575	21
24691	9343	13
3093	7916	16
434	3310	12
147	2010	44
1367	3021	9
134	258	7
107	4408	16
13241	4040	1
1406	9117	21
15205	8399	1
107	5907	14
184	5003	15
104	8617	7
103	9155	25
7286	707	2
250	1793	3
17473	7091	22
12	8330	16
269	4870	11
183	1317	18
102	6944	23
18440	9692	15
234	5824	9
117	6536	22
243	9469	11
3250	7368	4
26574	9342	9
109	8317	6
123	7445	8
607	4799	7
680	3606	23
510	3688	16
104	1549	2
19447	4418	27
2569	2642	1
101	3757	2
176	7800	5
7140	8418	16
4396	3280	7
130	6191	27
208	6492	8
580	10278	5
15858	9458	5
57	5286	9
6390	8744	14
122	2640	14
3448	10457	0
7344	5751	10
1298	4084	3
165	9303	12
14	10530	15
103	3620	7
212	5806	9
104	3151	13
116	5665	11
803	9572	29
6764	883	20
26396	1861	10
21	2584	19
107	470	6
123	2612	8
1057	2499	21
27079	2339	5
372	9555	12
117	582	17
2	2221	11
213	101	6
8296	1640	27
117	1416	19
12	5034	11
10532	274	29
340	9697	26
224	8399	4
114	960	4
207	6610	2
125	851	20
101	5966	9
10053	3939	26
102	1419	8
1096	5047	5
4602	4424	2
6892	2966	0
1070	1733	25
1538	2008	14
356	2580	15
491	1795	7
17875	130	21
20012	4404	26
369	8880	29
107	10295	10
227	412	1
4069	7123	4
1762	6899	2
659	945	14
2096	9672	4
410	4471	9
1	2113	10
614	4606	18
4860	6411	7
161	955	8
117	8326	24
215	4264	4
12	4324	13
694	2371	25
200	5546	1
119	5735	13
4694	7025	21
151	10048	5
159	7360	41
22457	4693	5
114	9005	1
3359	1560	11
492	8709	16
538	6554	1
109	6737	20
1055	9921	11
12	2858	10
208	5178	9
12	1568	17
14	9098	12
124	1151	6
169	2505	14
234	5227	19
110	4862	7
114	1737	6
111	7220	16
538	8440	21
181	6819	29
107	1019	10
141	10551	10
423	9540	26
14964	6486	0
125	3230	15
604	9540	4
8977	4837	18
14	6115	23
108	4050	6
8	2197	1
13	7538	10
107	6137	2
3274	6366	16
111	7796	18
774	9070	4
21613	6716	3
395	4357	14
105	5867	8
14	2340	18
138	1246	19
1237	9995	27
546	6693	10
1224	2323	19
3241	8687	7
1175	1599	0
6121	4735	9
101	5027	3
611	223	4
151	9883	32
1992	4693	4
2752	9652	3
3147	10581	2
58	3438	10
279	3676	5
112	5840	49
663	5105	1
189	820	21
258	9976	23
128	102	2
101	4003	6
141	7804	13
113	79	6
223	9857	8
9632	1094	0
14	4842	21
119	2087	10
135	6722	10
103	10636	3
2157	5202	16
149	6759	12
379	960	6
105	4256	13
701	7728	7
101	6407	1
410	505	4
130	3680	4
1778	3967	10
1014	3464	19
101	9706	1
494	8746	5
7548	9591	0
127	543	11
239	7046	14
336	9500	33
21725	7038	17
309	4143	5
142	4603	17
221	3206	21
9044	7098	12
374	4472	12
175	542	0
148	2959	2
116	1605	10
203	4791	7
112	296	17
123	253	4
371	9266	0
385	625	21
8878	9983	6
102	6957	2
229	4920	15
278	5392	9
5558	6607	6
189	1854	6
4621	4494	0
120	1083	6
6098	1694	12
1737	183	4
6327	5815	8
12	3558	13
895	7286	9
101	7182	3
374	3521	50
111	532	12
1470	9574	11
938	9560	20
388	5683	0
22229	5511	29
14	7204	31
149	2348	4
27836	4500	24
128	7524	2
335	7478	0
148	5583	5
875	5603	0
18388	1618	34
15684	2953	25
149	3399	24
17296	1682	8
351	7751	1
243	7286	2
599	3467	10
152	10651	9
110	5590	8
395	6089	9
289	3557	0
206	4344	22
15368	6181	4
139	10556	4
22196	1614	2
1551	2845	28
6170	1048	26
1432	1596	26
182	3977	12
13332	4253	0
6485	3273	28
106	2136	4
7094	4893	18
2	8618	10
113	9997	14
57	10311	8
13711	272	7
452	2223	6
25831	1281	3
215	3272	26
147	8716	19
163	6682	24
284	5458	7
330	7990	31
259	2037	7
103	6699	26
180	2859	8
131	10656	7
135	6372	5
515	3794	14
3500	5136	14
107	7353	8
258	6486	4
130	9871	12
1238	9635	6
870	9546	2
12	4940	6
5551	7675	17
14	3054	7
138	1556	6
111	5109	10
102	3750	12
155	4287	27
2207	2877	23
102	9225	6
274	7358	13
9029	2093	7
140	3133	28
505	8779	0
133	2089	7
103	3778	10
119	5292	12
409	6768	17
131	7367	24
4874	873	0
190	7543	0
24452	2054	2
207	9879	9
1260	7243	12
385	4274	15
134	6984	19
8	7999	2
475	7812	3
12882	7695	14
190	9053	0
12	3916	3
1554	949	0
483	5567	19
143	1197	34
9	10204	12
120	8401	5
217	9959	8
2814	5037	12
6446	7073	23
14	852	37
207	7383	1
9030	2177	13
9960	546	14
132	10219	9
382	1765	3
14	10407	8
247	7642	11
142	1429	3
448	4014	7
287	1853	23
392	10660	27
102	718	9
1320	2224	10
101	6954	13
102	9358	4
24271	2574	3
158	1305	6
418	9323	12
120	2970	7
169	2656	17
9	8163	43
915	10630	37
14	1058	8
194	9834	12
122	7101	9
537	5369	9
193	7153	0
124	9175	2
14	8802	5
14	299	10
57	7457	3
3825	3563	8
13645	6689	21
890	4557	2
14	4126	57
146	4066	5
1122	7127	19
2523	10396	5
111	6448	7
515	10652	7
105	6020	3
4372	3809	12
6327	380	4
117	6733	19
3667	2773	26
108	4511	20
11845	1963	30
769	2550	1
12127	2597	0
2316	8575	11
498	8136	34
114	2733	2
102	8583	6
1308	6257	0
14	8037	11
14	9635	21
14	5002	12
12	1991	10
12	2856	13
1552	6651	8
230	7447	6
428	6072	20
101	2280	1
12	7222	32
107	8823	2
104	1345	3
2953	10171	16
10392	3272	17
124	5717	3
129	354	29
14	2691	11
393	5987	25
106	925	11
5175	3753	14
12	6400	15
276	6484	10
3067	6695	26
2267	5046	6
462	4381	3
104	10091	6
102	4941	19
181	9155	14
101	6848	3
4294	9453	20
607	7295	11
2487	2018	19
3069	8652	20
26410	5219	7
12	10026	15
2861	9629	6
1074	526	15
250	3499	7
149	6786	18
16312	7092	11
101	4455	16
1292	5605	10
101	7560	23
14	7586	11
185	6410	3
280	2615	13
12	9024	7
16622	1861	7
506	10159	0
24573	7177	30
175	350	0
9	3678	8
131	4135	13
20125	9189	15
103	5038	23
1069	2299	11
261	3292	31
14	4840	18
15256	5910	21
4642	8642	0
18167	6968	24
8517	9889	24
2264	6597	35
242	2611	6
753	9428	13
117	6146	3
12	9578	13
12	1252	2
241	3122	4
337	10084	0
103	3433	18
2508	7081	12
291	6312	4
15977	5451	1
354	7152	1
261	4409	6
12	6063	10
166	3224	3
14	1068	14
177	2965	10
14	5536	6
203	5978	15
121	308	30
109	5401	10
139	3059	31
14	8157	36
4045	5492	0
6555	2604	11
104	10692	3
172	7403	2
12	2408	15
381	5352	15
12	3907	17
9	1629	17
113	7692	18
113	6594	16
143	10618	3
112	4294	5
15493	1862	6
175	921	0
322	10254	22
13359	9714	1
3732	1504	26
2729	1165	12
9447	3260	30
14	7210	25
12	5345	12
177	5560	3
14415	1400	15
24844	3306	3
159	6065	8
201	5537	14
510	4872	12
138	1491	4
12	7268	3
339	227	17
763	2759	1
106	7066	8
16313	1431	5
151	9229	16
6341	3473	13
127	5333	17
134	9444	7
805	4998	27
101	6543	17
265	3872	18
21	1021	5
102	1600	11
102	6092	3
160	822	17
3230	7633	2
101	2849	5
821	7815	7
18995	687	20
827	10254	40
8	6519	20
4354	6873	3
106	3871	2
603	5453	12
120	9881	19
145	6283	5
140	9683	2
14	9834	17
14	10127	13
102	10056	18
8	10203	2
1371	10688	4
101	1130	8
595	2215	18
128	4354	1
756	9500	2
103	9581	2
1010	10611	0
1368	5185	29
105	4427	23
639	3992	10
5031	6208	11
1	3267	9
112	4267	11
137	7570	1
16	9543	1
208	8665	7
788	9849	15
106	10427	7
692	4936	5
2180	6848	2
23655	7098	31
425	2965	2
583	1876	7
9	27	1
593	1792	8
244	1855	6
349	7095	36
524	6700	22
109	4057	9
113	9987	8
149	288	15
23361	8189	3
539	8144	17
12	10253	24
12	839	14
688	2496	7
1423	5470	8
21419	26	10
200	6799	17
326	780	1
14518	5436	20
102	9125	24
17716	6903	14
164	10685	0
313	6359	0
10030	6818	38
9965	3247	10
14	2088	17
7651	9642	1
115	5229	9
14	748	8
148	899	9
101	710	20
1179	6899	21
160	8318	10
1152	4280	14
214	5922	7
9469	4707	2
102	3171	11
20520	10299	8
9728	470	21
102	1858	14
101	5036	17
197	6830	3
186	2834	2
795	9729	37
369	3929	5
148	2465	29
212	2059	16
291	7822	15
103	9449	17
106	7347	19
106	3290	7
12	6824	4
221	9161	2
122	6747	6
2	4131	12
212	10027	14
104	8361	5
205	6832	2
229	7551	1
353	1296	13
529	6302	11
785	5496	6
101	7399	28
102	808	6
271	7846	0
238	10080	1
20551	7862	4
120	3506	10
1097	4378	5
103	7563	5
393	5770	4
226	1201	25
697	5467	4
12	7173	12
115	3909	3
138	636	9
140	7064	13
418	10058	3
452	4842	0
8781	7024	27
285	3287	13
3511	7906	14
809	3925	26
14	1766	27
14	6752	8
208	177	5
12	8873	26
14	1631	32
137	9815	14
2399	4052	33
153	2554	1
10495	4362	20
1752	2083	4
3501	6258	16
1086	2664	14
14	4865	15
238	998	24
113	1935	2
133	5449	27
12	2979	14
5354	289	7
122	113	9
355	1010	11
118	200	5
111	2037	5
101	2147	2
118	8518	10
135	2433	18
6130	5144	0
14	9868	28
14	204	17
12	1293	31
1312	451	12
104	6925	5
102	1121	6
675	5256	9
1851	1560	2
14932	4223	4
26973	4545	4
105	507	35
104	10696	2
101	9604	28
3212	8076	15
141	3960	21
926	5510	5
316	602	11
6871	7115	8
158	7186	6
466	9194	11
